instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,rental_category,hr,time_category
12945,2012-06-28,Musim Panas,1,6,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,Hari Kerja,,13.0,Siang
12946,2012-06-28,Musim Panas,1,6,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,Hari Kerja,,14.0,Siang
12947,2012-06-28,Musim Panas,1,6,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,Hari Kerja,,15.0,Siang
12948,2012-06-28,Musim Panas,1,6,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,Hari Kerja,,16.0,Siang
12949,2012-06-28,Musim Panas,1,6,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,Hari Kerja,,17.0,Siang
12950,2012-06-28,Musim Panas,1,6,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,Hari Kerja,,18.0,Sore
12951,2012-06-28,Musim Panas,1,6,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,Hari Kerja,,19.0,Sore
12952,2012-06-28,Musim Panas,1,6,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,Hari Kerja,,20.0,Sore
12953,2012-06-28,Musim Panas,1,6,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,Hari Kerja,,21.0,Sore
12954,2012-06-28,Musim Panas,1,6,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,Hari Kerja,,22.0,Sore
12955,2012-06-28,Musim Panas,1,6,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,Hari Kerja,,23.0,Sore
12956,2012-06-29,Musim Panas,1,6,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,Hari Kerja,,0.0,Malam
12957,2012-06-29,Musim Panas,1,6,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,Hari Kerja,,1.0,Malam
12958,2012-06-29,Musim Panas,1,6,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,Hari Kerja,,2.0,Malam
12959,2012-06-29,Musim Panas,1,6,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,Hari Kerja,,3.0,Malam
12960,2012-06-29,Musim Panas,1,6,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,Hari Kerja,,4.0,Malam
12961,2012-06-29,Musim Panas,1,6,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,Hari Kerja,,5.0,Malam
12962,2012-06-29,Musim Panas,1,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,Hari Kerja,,6.0,Pagi
12963,2012-06-29,Musim Panas,1,6,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,Hari Kerja,,7.0,Pagi
12964,2012-06-29,Musim Panas,1,6,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,Hari Kerja,,8.0,Pagi
12965,2012-06-29,Musim Panas,1,6,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,Hari Kerja,,9.0,Pagi
12966,2012-06-29,Musim Panas,1,6,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,Hari Kerja,,10.0,Pagi
12967,2012-06-29,Musim Panas,1,6,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,Hari Kerja,,11.0,Pagi
12968,2012-06-29,Musim Panas,1,6,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,Hari Kerja,,12.0,Siang
12969,2012-06-29,Musim Panas,1,6,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,Hari Kerja,,13.0,Siang
12970,2012-06-29,Musim Panas,1,6,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,Hari Kerja,,14.0,Siang
12971,2012-06-29,Musim Panas,1,6,0,5,1,1,0.96,0.9091,0.36,0.0,47,183,230,Hari Kerja,,15.0,Siang
12972,2012-06-29,Musim Panas,1,6,0,5,1,1,0.96,0.9091,0.36,0.0,59,292,351,Hari Kerja,,16.0,Siang
12973,2012-06-29,Musim Panas,1,6,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,Hari Kerja,,17.0,Siang
12974,2012-06-29,Musim Panas,1,6,0,5,1,1,0.96,0.8636,0.31,0.0,50,414,464,Hari Kerja,,18.0,Sore
12975,2012-06-29,Musim Panas,1,6,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,Hari Kerja,,19.0,Sore
12976,2012-06-29,Musim Panas,1,6,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,Hari Kerja,,20.0,Sore
12977,2012-06-29,Musim Panas,1,6,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,Hari Kerja,,21.0,Sore
12978,2012-06-29,Musim Panas,1,6,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,Hari Kerja,,22.0,Sore
12979,2012-06-29,Musim Panas,1,6,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,Hari Kerja,,23.0,Sore
12980,2012-06-30,Musim Panas,1,6,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,Hari Kerja,,0.0,Malam
12981,2012-06-30,Musim Panas,1,6,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,Hari Kerja,,1.0,Malam
12982,2012-06-30,Musim Panas,1,6,0,6,0,2,0.64,0.5758,0.89,0.0,7,54,61,Hari Kerja,,2.0,Malam
12983,2012-06-30,Musim Panas,1,6,0,6,0,2,0.64,0.5758,0.89,0.0,3,20,23,Hari Kerja,,3.0,Malam
12984,2012-06-30,Musim Panas,1,6,0,6,0,2,0.62,0.5455,0.94,0.0,3,15,18,Hari Kerja,,4.0,Malam
12985,2012-06-30,Musim Panas,1,6,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,Hari Kerja,,5.0,Malam
12986,2012-06-30,Musim Panas,1,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,Hari Kerja,,6.0,Pagi
12987,2012-06-30,Musim Panas,1,6,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,Hari Kerja,,7.0,Pagi
12988,2012-06-30,Musim Panas,1,6,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,Hari Kerja,,8.0,Pagi
12989,2012-06-30,Musim Panas,1,6,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,Hari Kerja,,9.0,Pagi
12990,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,Hari Kerja,,10.0,Pagi
12991,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,Hari Kerja,,11.0,Pagi
12992,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,Hari Kerja,,12.0,Siang
12993,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,Hari Kerja,,13.0,Siang
12994,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,Hari Kerja,,14.0,Siang
12995,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,Hari Kerja,,15.0,Siang
12996,2012-06-30,Musim Panas,1,6,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,Hari Kerja,,16.0,Siang
12997,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,Hari Kerja,,17.0,Siang
12998,2012-06-30,Musim Panas,1,6,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339,Hari Kerja,,18.0,Sore
12999,2012-06-30,Musim Panas,1,6,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,Hari Kerja,,19.0,Sore
13000,2012-06-30,Musim Panas,1,6,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,Hari Kerja,,20.0,Sore
13001,2012-06-30,Musim Panas,1,6,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,Hari Kerja,,21.0,Sore
13002,2012-06-30,Musim Panas,1,6,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,Hari Kerja,,22.0,Sore
13003,2012-06-30,Musim Panas,1,6,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,Hari Kerja,,23.0,Sore
13004,2012-07-01,Musim Panas,1,7,0,0,0,1,0.76,0.7273,0.66,0.0,27,122,149,Hari Kerja,,0.0,Malam
13005,2012-07-01,Musim Panas,1,7,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,Hari Kerja,,1.0,Malam
13006,2012-07-01,Musim Panas,1,7,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,Hari Kerja,,2.0,Malam
13007,2012-07-01,Musim Panas,1,7,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,Hari Kerja,,3.0,Malam
13008,2012-07-01,Musim Panas,1,7,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,Hari Kerja,,4.0,Malam
13009,2012-07-01,Musim Panas,1,7,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,Hari Kerja,,5.0,Malam
13010,2012-07-01,Musim Panas,1,7,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,Hari Kerja,,6.0,Pagi
13011,2012-07-01,Musim Panas,1,7,0,0,0,1,0.74,0.697,0.7,0.0,13,37,50,Hari Kerja,,7.0,Pagi
13012,2012-07-01,Musim Panas,1,7,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,Hari Kerja,,8.0,Pagi
13013,2012-07-01,Musim Panas,1,7,0,0,0,1,0.82,0.7879,0.56,0.0,51,168,219,Hari Kerja,,9.0,Pagi
13014,2012-07-01,Musim Panas,1,7,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,Hari Kerja,,10.0,Pagi
13015,2012-07-01,Musim Panas,1,7,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,Hari Kerja,,11.0,Pagi
13016,2012-07-01,Musim Panas,1,7,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,Hari Kerja,,12.0,Siang
13017,2012-07-01,Musim Panas,1,7,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,Hari Kerja,,13.0,Siang
13018,2012-07-01,Musim Panas,1,7,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,Hari Kerja,,14.0,Siang
13019,2012-07-01,Musim Panas,1,7,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,Hari Kerja,,15.0,Siang
13020,2012-07-01,Musim Panas,1,7,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,Hari Kerja,,16.0,Siang
13021,2012-07-01,Musim Panas,1,7,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,Hari Kerja,,17.0,Siang
13022,2012-07-01,Musim Panas,1,7,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,Hari Kerja,,18.0,Sore
13023,2012-07-01,Musim Panas,1,7,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,Hari Kerja,,19.0,Sore
13024,2012-07-01,Musim Panas,1,7,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,Hari Kerja,,20.0,Sore
13025,2012-07-01,Musim Panas,1,7,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,Hari Kerja,,21.0,Sore
13026,2012-07-01,Musim Panas,1,7,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,Hari Kerja,,22.0,Sore
13027,2012-07-01,Musim Panas,1,7,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,Hari Kerja,,23.0,Sore
13028,2012-07-02,Musim Panas,1,7,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,Hari Kerja,,0.0,Malam
13029,2012-07-02,Musim Panas,1,7,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,Hari Kerja,,1.0,Malam
13030,2012-07-02,Musim Panas,1,7,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,Hari Kerja,,2.0,Malam
13031,2012-07-02,Musim Panas,1,7,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,Hari Kerja,,3.0,Malam
13032,2012-07-02,Musim Panas,1,7,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,Hari Kerja,,4.0,Malam
13033,2012-07-02,Musim Panas,1,7,0,1,1,2,0.72,0.6667,0.51,0.0,3,37,40,Hari Kerja,,5.0,Malam
13034,2012-07-02,Musim Panas,1,7,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,Hari Kerja,,6.0,Pagi
13035,2012-07-02,Musim Panas,1,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,Hari Kerja,,7.0,Pagi
13036,2012-07-02,Musim Panas,1,7,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,Hari Kerja,,8.0,Pagi
13037,2012-07-02,Musim Panas,1,7,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,Hari Kerja,,9.0,Pagi
13038,2012-07-02,Musim Panas,1,7,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,Hari Kerja,,10.0,Pagi
13039,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,Hari Kerja,,11.0,Pagi
13040,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,Hari Kerja,,12.0,Siang
13041,2012-07-02,Musim Panas,1,7,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,Hari Kerja,,13.0,Siang
13042,2012-07-02,Musim Panas,1,7,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,Hari Kerja,,14.0,Siang
13043,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,Hari Kerja,,15.0,Siang
13044,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,Hari Kerja,,16.0,Siang
13045,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,Hari Kerja,,17.0,Siang
13046,2012-07-02,Musim Panas,1,7,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,Hari Kerja,,18.0,Sore
13047,2012-07-02,Musim Panas,1,7,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,Hari Kerja,,19.0,Sore
13048,2012-07-02,Musim Panas,1,7,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,Hari Kerja,,20.0,Sore
13049,2012-07-02,Musim Panas,1,7,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,Hari Kerja,,21.0,Sore
13050,2012-07-02,Musim Panas,1,7,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,Hari Kerja,,22.0,Sore
13051,2012-07-02,Musim Panas,1,7,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,Hari Kerja,,23.0,Sore
13052,2012-07-03,Musim Panas,1,7,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53,Hari Kerja,,0.0,Malam
13053,2012-07-03,Musim Panas,1,7,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14,Hari Kerja,,1.0,Malam
13054,2012-07-03,Musim Panas,1,7,0,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,Hari Kerja,,2.0,Malam
13055,2012-07-03,Musim Panas,1,7,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,Hari Kerja,,3.0,Malam
13056,2012-07-03,Musim Panas,1,7,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,Hari Kerja,,4.0,Malam
13057,2012-07-03,Musim Panas,1,7,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35,Hari Kerja,,5.0,Malam
13058,2012-07-03,Musim Panas,1,7,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,Hari Kerja,,6.0,Pagi
13059,2012-07-03,Musim Panas,1,7,0,2,1,1,0.74,0.6818,0.58,0.0,21,462,483,Hari Kerja,,7.0,Pagi
13060,2012-07-03,Musim Panas,1,7,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,Hari Kerja,,8.0,Pagi
13061,2012-07-03,Musim Panas,1,7,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,Hari Kerja,,9.0,Pagi
13062,2012-07-03,Musim Panas,1,7,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,Hari Kerja,,10.0,Pagi
13063,2012-07-03,Musim Panas,1,7,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,Hari Kerja,,11.0,Pagi
13064,2012-07-03,Musim Panas,1,7,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,Hari Kerja,,12.0,Siang
13065,2012-07-03,Musim Panas,1,7,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,Hari Kerja,,13.0,Siang
13066,2012-07-03,Musim Panas,1,7,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,Hari Kerja,,14.0,Siang
13067,2012-07-03,Musim Panas,1,7,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,Hari Kerja,,15.0,Siang
13068,2012-07-03,Musim Panas,1,7,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,Hari Kerja,,16.0,Siang
13069,2012-07-03,Musim Panas,1,7,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,Hari Kerja,,17.0,Siang
13070,2012-07-03,Musim Panas,1,7,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,Hari Kerja,,18.0,Sore
13071,2012-07-03,Musim Panas,1,7,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,Hari Kerja,,19.0,Sore
13072,2012-07-03,Musim Panas,1,7,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,Hari Kerja,,20.0,Sore
13073,2012-07-03,Musim Panas,1,7,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,Hari Kerja,,21.0,Sore
13074,2012-07-03,Musim Panas,1,7,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,Hari Kerja,,22.0,Sore
13075,2012-07-03,Musim Panas,1,7,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,Hari Kerja,,23.0,Sore
13076,2012-07-04,Musim Panas,1,7,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,Hari Libur,,0.0,Malam
13077,2012-07-04,Musim Panas,1,7,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,Hari Libur,,1.0,Malam
13078,2012-07-04,Musim Panas,1,7,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,Hari Libur,,2.0,Malam
13079,2012-07-04,Musim Panas,1,7,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,Hari Libur,,3.0,Malam
13080,2012-07-04,Musim Panas,1,7,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,Hari Libur,,4.0,Malam
13081,2012-07-04,Musim Panas,1,7,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,Hari Libur,,5.0,Malam
13082,2012-07-04,Musim Panas,1,7,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,Hari Libur,,6.0,Pagi
13083,2012-07-04,Musim Panas,1,7,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,Hari Libur,,7.0,Pagi
13084,2012-07-04,Musim Panas,1,7,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,Hari Libur,,8.0,Pagi
13085,2012-07-04,Musim Panas,1,7,1,3,0,1,0.76,0.697,0.52,0.0,90,203,293,Hari Libur,,9.0,Pagi
13086,2012-07-04,Musim Panas,1,7,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,Hari Libur,,10.0,Pagi
13087,2012-07-04,Musim Panas,1,7,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,Hari Libur,,11.0,Pagi
13088,2012-07-04,Musim Panas,1,7,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,Hari Libur,,12.0,Siang
13089,2012-07-04,Musim Panas,1,7,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,Hari Libur,,13.0,Siang
13090,2012-07-04,Musim Panas,1,7,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,Hari Libur,,14.0,Siang
13091,2012-07-04,Musim Panas,1,7,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,Hari Libur,,15.0,Siang
13092,2012-07-04,Musim Panas,1,7,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,Hari Libur,,16.0,Siang
13093,2012-07-04,Musim Panas,1,7,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,Hari Libur,,17.0,Siang
13094,2012-07-04,Musim Panas,1,7,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,Hari Libur,,18.0,Sore
13095,2012-07-04,Musim Panas,1,7,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,Hari Libur,,19.0,Sore
13096,2012-07-04,Musim Panas,1,7,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,Hari Libur,,20.0,Sore
13097,2012-07-04,Musim Panas,1,7,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,Hari Libur,,21.0,Sore
13098,2012-07-04,Musim Panas,1,7,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,Hari Libur,,22.0,Sore
13099,2012-07-04,Musim Panas,1,7,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,Hari Libur,,23.0,Sore
13100,2012-07-05,Musim Panas,1,7,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,Hari Kerja,,0.0,Malam
13101,2012-07-05,Musim Panas,1,7,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,Hari Kerja,,1.0,Malam
13102,2012-07-05,Musim Panas,1,7,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18,Hari Kerja,,2.0,Malam
13103,2012-07-05,Musim Panas,1,7,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,Hari Kerja,,3.0,Malam
13104,2012-07-05,Musim Panas,1,7,0,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,Hari Kerja,,4.0,Malam
13105,2012-07-05,Musim Panas,1,7,0,4,1,1,0.72,0.6818,0.62,0.0,1,28,29,Hari Kerja,,5.0,Malam
13106,2012-07-05,Musim Panas,1,7,0,4,1,1,0.72,0.6667,0.58,0.0,3,130,133,Hari Kerja,,6.0,Pagi
13107,2012-07-05,Musim Panas,1,7,0,4,1,1,0.76,0.697,0.55,0.0,27,316,343,Hari Kerja,,7.0,Pagi
13108,2012-07-05,Musim Panas,1,7,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,Hari Kerja,,8.0,Pagi
13109,2012-07-05,Musim Panas,1,7,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,Hari Kerja,,9.0,Pagi
13110,2012-07-05,Musim Panas,1,7,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,Hari Kerja,,10.0,Pagi
13111,2012-07-05,Musim Panas,1,7,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,Hari Kerja,,11.0,Pagi
13112,2012-07-05,Musim Panas,1,7,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,Hari Kerja,,12.0,Siang
13113,2012-07-05,Musim Panas,1,7,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,Hari Kerja,,13.0,Siang
13114,2012-07-05,Musim Panas,1,7,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,Hari Kerja,,14.0,Siang
13115,2012-07-05,Musim Panas,1,7,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,Hari Kerja,,15.0,Siang
13116,2012-07-05,Musim Panas,1,7,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,Hari Kerja,,16.0,Siang
13117,2012-07-05,Musim Panas,1,7,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,Hari Kerja,,17.0,Siang
13118,2012-07-05,Musim Panas,1,7,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,Hari Kerja,,18.0,Sore
13119,2012-07-05,Musim Panas,1,7,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,Hari Kerja,,19.0,Sore
13120,2012-07-05,Musim Panas,1,7,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,Hari Kerja,,20.0,Sore
13121,2012-07-05,Musim Panas,1,7,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,Hari Kerja,,21.0,Sore
13122,2012-07-05,Musim Panas,1,7,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,Hari Kerja,,22.0,Sore
13123,2012-07-05,Musim Panas,1,7,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,Hari Kerja,,23.0,Sore
13124,2012-07-06,Musim Panas,1,7,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,Hari Kerja,,0.0,Malam
13125,2012-07-06,Musim Panas,1,7,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,Hari Kerja,,1.0,Malam
13126,2012-07-06,Musim Panas,1,7,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,Hari Kerja,,2.0,Malam
13127,2012-07-06,Musim Panas,1,7,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,Hari Kerja,,3.0,Malam
13128,2012-07-06,Musim Panas,1,7,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,Hari Kerja,,4.0,Malam
13129,2012-07-06,Musim Panas,1,7,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,Hari Kerja,,5.0,Malam
13130,2012-07-06,Musim Panas,1,7,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,Hari Kerja,,6.0,Pagi
13131,2012-07-06,Musim Panas,1,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,Hari Kerja,,7.0,Pagi
13132,2012-07-06,Musim Panas,1,7,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,Hari Kerja,,8.0,Pagi
13133,2012-07-06,Musim Panas,1,7,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,Hari Kerja,,9.0,Pagi
13134,2012-07-06,Musim Panas,1,7,0,5,1,1,0.86,0.7424,0.3,0.0,80,130,210,Hari Kerja,,10.0,Pagi
13135,2012-07-06,Musim Panas,1,7,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,Hari Kerja,,11.0,Pagi
13136,2012-07-06,Musim Panas,1,7,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,Hari Kerja,,12.0,Siang
13137,2012-07-06,Musim Panas,1,7,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,Hari Kerja,,13.0,Siang
13138,2012-07-06,Musim Panas,1,7,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,Hari Kerja,,14.0,Siang
13139,2012-07-06,Musim Panas,1,7,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,Hari Kerja,,15.0,Siang
13140,2012-07-06,Musim Panas,1,7,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,Hari Kerja,,16.0,Siang
13141,2012-07-06,Musim Panas,1,7,0,5,1,1,0.92,0.8182,0.29,0.0,90,486,576,Hari Kerja,,17.0,Siang
13142,2012-07-06,Musim Panas,1,7,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,Hari Kerja,,18.0,Sore
13143,2012-07-06,Musim Panas,1,7,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418,Hari Kerja,,19.0,Sore
